Rooms,Suburb,Address,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2,Malvern East,1/29 Grant St,u,1211000.0,S,Ray,20/05/2017,11.2,3145.0,2.0,1.0,1.0,259.0,99.0,1970.0,Stonnington,-37.8718,145.0526,Southern Metropolitan,8801.0
4,Malvern East,22 Quentin Rd,h,1380000.0,S,hockingstuart,20/05/2017,11.2,3145.0,4.0,2.0,2.0,230.0,178.0,2007.0,Stonnington,-37.8806,145.0831,Southern Metropolitan,8801.0
4,Malvern East,2 Rotherwood Dr,h,1715157.0,S,Jellis,20/05/2017,11.2,3145.0,4.0,3.0,2.0,380.0,160.0,2008.0,Stonnington,-37.8792,145.0869,Southern Metropolitan,8801.0
4,Malvern East,15 Winton Rd,t,1510000.0,S,Jellis,20/05/2017,11.2,3145.0,4.0,3.0,2.0,274.0,225.98,,Stonnington,-37.87300000000001,145.0664,Southern Metropolitan,8801.0
3,Malvern East,414 Waverley Rd,h,1220000.0,S,Jellis,29/04/2017,11.2,3145.0,3.0,1.0,2.0,446.0,134.0,1980.0,Stonnington,-37.8784,145.0654,Southern Metropolitan,8801.0
4,Malvern East,17 Winton Rd,h,1465000.0,S,Fletchers,29/04/2017,11.2,3145.0,4.0,2.0,2.0,559.0,,,Stonnington,-37.87300000000001,145.0665,Southern Metropolitan,8801.0
2,Maribyrnong,8 Parade Sq,t,431000.0,S,Raine,8/04/2017,8.7,3032.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.7722,144.8807,Western Metropolitan,4918.0
5,Maribyrnong,6 High Ct,h,1620000.0,S,Biggin,29/04/2017,8.7,3032.0,5.0,3.0,2.0,601.0,274.0,2001.0,Maribyrnong,-37.7637,144.8843,Western Metropolitan,4918.0
4,Maribyrnong,1A Riverview Ct,h,1190000.0,S,Rendina,29/04/2017,8.7,3032.0,4.0,3.0,2.0,224.0,205.0,2015.0,Maribyrnong,-37.7641,144.8885,Western Metropolitan,4918.0
1,Melbourne,501/318 Little Lonsdale St,u,432000.0,S,Greg,6/05/2017,2.8,3000.0,1.0,1.0,1.0,0.0,,2001.0,Melbourne,-37.8116,144.9603,Northern Metropolitan,17496.0
4,Melbourne,601/616 Little Collins St,u,1850000.0,VB,hockingstuart,8/04/2017,2.8,3000.0,4.0,2.0,1.0,0.0,213.0,1938.0,Melbourne,-37.8177,144.9544,Northern Metropolitan,17496.0
1,Melbourne,2208/380 Little Lonsdale St,u,333000.0,SP,Biggin,8/04/2017,2.8,3000.0,1.0,1.0,0.0,0.0,41.0,2010.0,Melbourne,-37.8122,144.9582,Northern Metropolitan,17496.0
2,Melbourne,402/455 Elizabeth St,u,452000.0,S,RT,13/05/2017,2.8,3000.0,2.0,1.0,0.0,0.0,60.0,2006.0,Melbourne,-37.8084,144.9602,Northern Metropolitan,17496.0
3,Melbourne,1101/265 Exhibition St,u,895000.0,S,hockingstuart,22/04/2017,2.8,3000.0,3.0,2.0,3.0,0.0,,,Melbourne,-37.8095,144.9691,Northern Metropolitan,17496.0
1,Melbourne,203/551 Flinders La,u,275000.0,VB,Whiting,22/04/2017,2.8,3000.0,1.0,1.0,0.0,0.0,52.0,2000.0,Melbourne,-37.8199,144.9558,Northern Metropolitan,17496.0
2,Melbourne,1201/565 Flinders St,u,683000.0,S,MICM,22/04/2017,2.8,3000.0,2.0,2.0,1.0,1136.0,88.0,2009.0,Melbourne,-37.8211,144.9559,Northern Metropolitan,17496.0
2,Melbourne,204/300 Swanston St,u,640000.0,VB,Greg,22/04/2017,2.8,3000.0,2.0,1.0,1.0,0.0,66.0,2005.0,Melbourne,-37.8106,144.9646,Northern Metropolitan,17496.0
4,Mont Albert,8 Gawler Ct,h,1865000.0,S,Fletchers,6/05/2017,11.8,3127.0,4.0,2.0,2.0,609.0,,,Whitehorse,-37.8149,145.11,Eastern Metropolitan,2079.0
4,Mont Albert,1 Howson Ct,h,2100000.0,VB,Harcourts,13/05/2017,11.8,3127.0,4.0,2.0,5.0,719.0,271.0,1950.0,Whitehorse,-37.812,145.1082,Eastern Metropolitan,2079.0
2,Mont Albert,1/389 Mont Albert Rd,u,442500.0,SP,Ham,20/05/2017,11.8,3127.0,2.0,1.0,1.0,0.0,,1960.0,Whitehorse,-37.8212,145.1064,Eastern Metropolitan,2079.0
3,Mont Albert,47 View St,h,1587000.0,S,Marshall,20/05/2017,11.8,3127.0,3.0,2.0,2.0,624.0,,,Whitehorse,-37.8203,145.1105,Eastern Metropolitan,2079.0
4,Mont Albert,7 Grace St,h,2365000.0,S,Marshall,29/04/2017,11.8,3127.0,4.0,2.0,2.0,636.0,,1920.0,Whitehorse,-37.8127,145.107,Eastern Metropolitan,2079.0
1,Moonee Ponds,8/128 Park St,u,296000.0,PI,Village,6/05/2017,6.9,3039.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.7605,144.9071,Western Metropolitan,6232.0
4,Moonee Ponds,31 Pattison St,h,1531000.0,S,Rendina,6/05/2017,6.9,3039.0,4.0,2.0,3.0,508.0,,,Moonee Valley,-37.7709,144.9338,Western Metropolitan,6232.0
2,Moonee Ponds,907/341 Ascot Vale Rd,u,439000.0,S,Frank,8/04/2017,6.9,3039.0,2.0,1.0,1.0,0.0,70.0,2005.0,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232.0
2,Moonee Ponds,75 Bowen St,h,1040000.0,S,Nelson,8/04/2017,6.9,3039.0,2.0,1.0,2.0,313.0,95.0,1920.0,Moonee Valley,-37.7663,144.9098,Western Metropolitan,6232.0
3,Moonee Ponds,9 Corio St,h,1670000.0,S,Brad,8/04/2017,6.9,3039.0,3.0,2.0,2.0,803.0,166.0,1915.0,Moonee Valley,-37.7627,144.9047,Western Metropolitan,6232.0
4,Moonee Ponds,99 Eglinton St,h,1940000.0,PI,Frank,8/04/2017,6.9,3039.0,4.0,2.0,3.0,675.0,228.0,1920.0,Moonee Valley,-37.7686,144.912,Western Metropolitan,6232.0
2,Moonee Ponds,27/15 Moore St,u,560000.0,PI,Alexkarbon,8/04/2017,6.9,3039.0,2.0,2.0,1.0,0.0,63.0,2015.0,Moonee Valley,-37.7675,144.92,Western Metropolitan,6232.0
2,Moonee Ponds,79 Ormond Rd,h,940000.0,S,Brad,8/04/2017,6.9,3039.0,2.0,1.0,2.0,428.0,,,Moonee Valley,-37.773,144.9332,Western Metropolitan,6232.0
4,Moonee Ponds,109 Waverley St,h,1515000.0,S,Nelson,8/04/2017,6.9,3039.0,4.0,2.0,3.0,574.0,203.0,1910.0,Moonee Valley,-37.7644,144.9061,Western Metropolitan,6232.0
3,Moonee Ponds,11A Murray St,h,1100000.0,VB,Nelson,13/05/2017,6.9,3039.0,3.0,2.0,1.0,169.0,,,Moonee Valley,-37.7595,144.9255,Western Metropolitan,6232.0
2,Moonee Ponds,13 Ophir St,h,1350000.0,S,Jellis,13/05/2017,6.9,3039.0,2.0,1.0,1.0,459.0,,,Moonee Valley,-37.7589,144.9184,Western Metropolitan,6232.0
5,Moonee Ponds,119 Park St,h,2300000.0,PI,Nelson,13/05/2017,6.9,3039.0,5.0,2.0,2.0,597.0,322.0,1930.0,Moonee Valley,-37.7611,144.9095,Western Metropolitan,6232.0
2,Moonee Ponds,121 Vine St,h,1302500.0,S,Jellis,13/05/2017,6.9,3039.0,2.0,1.0,2.0,455.0,,,Moonee Valley,-37.7692,144.9353,Western Metropolitan,6232.0
3,Moonee Ponds,72 Clarinda Rd,h,1420200.0,S,Purplebricks,20/05/2017,6.9,3039.0,3.0,2.0,2.0,543.0,,,Moonee Valley,-37.7619,144.9083,Western Metropolitan,6232.0
2,Moonee Ponds,20 Huntly St,h,970000.0,S,Nelson,20/05/2017,6.9,3039.0,2.0,1.0,2.0,272.0,85.0,1900.0,Moonee Valley,-37.7641,144.9073,Western Metropolitan,6232.0
3,Moonee Ponds,6A McPherson St,h,1070000.0,S,Nelson,20/05/2017,6.9,3039.0,3.0,1.0,2.0,231.0,130.0,1995.0,Moonee Valley,-37.7616,144.9284,Western Metropolitan,6232.0
2,Moonee Ponds,503/341 Ascot Vale Rd,u,542000.0,SA,Hodges,29/04/2017,6.9,3039.0,2.0,2.0,1.0,0.0,82.0,2004.0,Moonee Valley,-37.7679,144.9245,Western Metropolitan,6232.0
3,Moonee Ponds,65 Darling St,h,1240000.0,S,McDonald,29/04/2017,6.9,3039.0,3.0,2.0,2.0,275.0,106.0,1880.0,Moonee Valley,-37.766999999999996,144.9108,Western Metropolitan,6232.0
4,Moonee Ponds,25 George St,h,955000.0,S,Woodards,29/04/2017,6.9,3039.0,4.0,2.0,3.0,431.0,246.0,1910.0,Moonee Valley,-37.7615,144.9094,Western Metropolitan,6232.0
3,Moonee Ponds,33A Vine St,t,1410000.0,PI,Nelson,29/04/2017,6.9,3039.0,3.0,3.0,2.0,256.0,,,Moonee Valley,-37.7685,144.9294,Western Metropolitan,6232.0
4,Murrumbeena,7 Merrimu St,h,1656000.0,S,Mandy,6/05/2017,12.1,3163.0,4.0,2.0,2.0,651.0,199.0,1940.0,Glen Eira,-37.8879,145.0768,Southern Metropolitan,4442.0
2,Murrumbeena,2/13 Walker St,h,707000.0,S,Gary,8/04/2017,12.1,3163.0,2.0,1.0,1.0,646.0,92.0,,Glen Eira,-37.8949,145.072,Southern Metropolitan,4442.0
2,Murrumbeena,1/9 Howe St,u,770000.0,PI,Buxton,13/05/2017,12.1,3163.0,2.0,1.0,3.0,194.0,,,Glen Eira,-37.8953,145.0731,Southern Metropolitan,4442.0
2,Murrumbeena,6/51 Murrumbeena Rd,u,582000.0,S,Gary,13/05/2017,12.1,3163.0,2.0,1.0,2.0,1113.0,93.0,2010.0,Glen Eira,-37.8892,145.0664,Southern Metropolitan,4442.0
2,Murrumbeena,4/12 Dalny Rd,u,490000.0,SP,Buxton,20/05/2017,12.1,3163.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.9025,145.066,Southern Metropolitan,4442.0
3,Murrumbeena,5 Donal St,h,1255000.0,S,hockingstuart,22/04/2017,12.1,3163.0,3.0,1.0,2.0,557.0,108.0,1950.0,Glen Eira,-37.9059,145.0733,Southern Metropolitan,4442.0
2,Murrumbeena,1/5 Dunoon St,u,420500.0,S,Woodards,22/04/2017,12.1,3163.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8913,145.0673,Southern Metropolitan,4442.0
1,Murrumbeena,5/25 Hobart Rd,u,261000.0,PI,Woodards,22/04/2017,12.1,3163.0,1.0,1.0,1.0,0.0,,1960.0,Glen Eira,-37.8867,145.0699,Southern Metropolitan,4442.0
2,Murrumbeena,1/211 Murrumbeena Rd,u,535000.0,PI,Fletchers,22/04/2017,12.1,3163.0,2.0,1.0,1.0,77.0,77.0,1970.0,Glen Eira,-37.8999,145.0643,Southern Metropolitan,4442.0
2,Murrumbeena,17/41 Murrumbeena Rd,u,586000.0,SP,Fletchers,29/04/2017,12.1,3163.0,2.0,2.0,1.0,0.0,75.0,2013.0,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442.0
2,Murrumbeena,1/9 Packer St,u,926000.0,S,hockingstuart,29/04/2017,12.1,3163.0,2.0,1.0,2.0,308.0,,2008.0,Glen Eira,-37.8907,145.0761,Southern Metropolitan,4442.0
4,Newport,28 Agg St,h,1230000.0,SP,Gunn&Co,6/05/2017,8.4,3015.0,4.0,2.0,1.0,402.0,146.0,1925.0,Hobsons Bay,-37.8433,144.8774,Western Metropolitan,5498.0
4,Newport,74 Challis St,h,1560000.0,S,Village,6/05/2017,8.4,3015.0,4.0,2.0,3.0,480.0,235.0,1940.0,Hobsons Bay,-37.8439,144.8733,Western Metropolitan,5498.0
3,Newport,83 Elizabeth St,h,2000000.0,S,Sweeney,6/05/2017,8.4,3015.0,3.0,1.0,2.0,1070.0,,,Hobsons Bay,-37.836,144.8784,Western Metropolitan,5498.0
2,Newport,38 Speight St,h,820000.0,S,RT,6/05/2017,8.4,3015.0,2.0,1.0,1.0,342.0,,,Hobsons Bay,-37.8425,144.8766,Western Metropolitan,5498.0
3,Newport,58 Alma Tce,h,1530000.0,S,Greg,8/04/2017,8.4,3015.0,3.0,1.0,2.0,588.0,,,Hobsons Bay,-37.8485,144.8909,Western Metropolitan,5498.0
3,Newport,298 Douglas Pde,h,1400000.0,SP,Raine,8/04/2017,8.4,3015.0,3.0,1.0,4.0,644.0,,,Hobsons Bay,-37.8457,144.8924,Western Metropolitan,5498.0
3,Newport,12 Durkin St,h,1200000.0,S,Williams,8/04/2017,8.4,3015.0,3.0,1.0,0.0,484.0,,,Hobsons Bay,-37.8437,144.8809,Western Metropolitan,5498.0
3,Newport,7 Elgin St,h,1325500.0,S,hockingstuart,8/04/2017,8.4,3015.0,3.0,2.0,0.0,367.0,,,Hobsons Bay,-37.844,144.889,Western Metropolitan,5498.0
2,Newport,56 Hall St,h,890000.0,S,Sweeney,8/04/2017,8.4,3015.0,2.0,1.0,0.0,165.0,9.0,,Hobsons Bay,-37.8415,144.884,Western Metropolitan,5498.0
3,Newport,195 Blackshaws Rd,h,975000.0,S,RT,13/05/2017,8.4,3015.0,3.0,2.0,2.0,333.0,192.0,2010.0,Hobsons Bay,-37.8334,144.8673,Western Metropolitan,5498.0
5,Newport,7 Clyde St,h,1820000.0,SP,Sweeney,13/05/2017,8.4,3015.0,5.0,2.0,7.0,760.0,229.0,1935.0,Hobsons Bay,-37.8437,144.865,Western Metropolitan,5498.0
3,Newport,17 Gordon St,t,900000.0,S,Greg,13/05/2017,8.4,3015.0,3.0,2.0,2.0,575.0,128.0,2017.0,Hobsons Bay,-37.8389,144.8666,Western Metropolitan,5498.0
3,Newport,14 Breadalbane Pl,h,1410000.0,SP,Williams,20/05/2017,8.4,3015.0,3.0,2.0,2.0,315.0,,,Hobsons Bay,-37.8496,144.8868,Western Metropolitan,5498.0
1,Newport,33 Bunbury St,h,1700000.0,S,Jas,20/05/2017,8.4,3015.0,1.0,1.0,0.0,622.0,,,Hobsons Bay,-37.8497,144.8903,Western Metropolitan,5498.0
4,Newport,139 Blackshaws Rd,h,956000.0,S,Sweeney,22/04/2017,8.4,3015.0,4.0,2.0,4.0,540.0,113.0,1970.0,Hobsons Bay,-37.8339,144.8716,Western Metropolitan,5498.0
2,Newport,21 Junction St,h,1215000.0,SP,Jas,22/04/2017,8.4,3015.0,2.0,1.0,2.0,482.0,,,Hobsons Bay,-37.8358,144.8803,Western Metropolitan,5498.0
3,Newport,2 Maddox Rd,h,828000.0,SP,Jas,22/04/2017,8.4,3015.0,3.0,1.0,2.0,459.0,,,Hobsons Bay,-37.8415,144.8698,Western Metropolitan,5498.0
4,Newport,74 Oxford St,h,1650000.0,S,Greg,22/04/2017,8.4,3015.0,4.0,1.0,4.0,837.0,173.0,1930.0,Hobsons Bay,-37.836999999999996,144.8772,Western Metropolitan,5498.0
4,Newport,74 Alma Tce,h,2337000.0,S,Williams,29/04/2017,8.4,3015.0,4.0,2.0,3.0,580.0,222.0,1890.0,Hobsons Bay,-37.8477,144.8903,Western Metropolitan,5498.0
3,Newport,11 Challis St,h,1370000.0,S,Jas,29/04/2017,8.4,3015.0,3.0,1.0,3.0,752.0,,,Hobsons Bay,-37.8481,144.8721,Western Metropolitan,5498.0
2,Newport,1 Elphin St,h,1070000.0,S,Jas,29/04/2017,8.4,3015.0,2.0,1.0,3.0,480.0,,,Hobsons Bay,-37.8431,144.8919,Western Metropolitan,5498.0
3,Newport,63 Hobson St,h,1075000.0,SP,Raine,29/04/2017,8.4,3015.0,3.0,1.0,0.0,452.0,146.0,1950.0,Hobsons Bay,-37.8402,144.8886,Western Metropolitan,5498.0
3,Newport,16 Thorpe St,h,1100000.0,PI,Sweeney,29/04/2017,8.4,3015.0,3.0,1.0,6.0,761.0,,,Hobsons Bay,-37.8464,144.865,Western Metropolitan,5498.0
3,Niddrie,30 Carrington Rd,h,1312000.0,S,Brad,6/05/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,,Moonee Valley,-37.7375,144.8885,Western Metropolitan,2291.0
3,Niddrie,13 George St,h,960000.0,S,Nelson,6/05/2017,11.2,3042.0,3.0,1.0,2.0,626.0,,,Moonee Valley,-37.7421,144.8851,Western Metropolitan,2291.0
3,Niddrie,13 Haldane Rd,h,935000.0,S,Purplebricks,6/05/2017,11.2,3042.0,3.0,1.0,2.0,657.0,,,Moonee Valley,-37.7356,144.8859,Western Metropolitan,2291.0
3,Niddrie,21 Ryder St,h,810000.0,S,Barry,8/04/2017,11.2,3042.0,3.0,2.0,1.0,297.0,139.0,1955.0,Moonee Valley,-37.738,144.8865,Western Metropolitan,2291.0
3,Niddrie,60 Teague St,h,1200000.0,S,Brad,8/04/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,,Moonee Valley,-37.7436,144.8856,Western Metropolitan,2291.0
3,Niddrie,24 The Avenue,h,850000.0,PI,Barry,8/04/2017,11.2,3042.0,3.0,2.0,2.0,795.0,,,Moonee Valley,-37.736,144.8771,Western Metropolitan,2291.0
3,Niddrie,59 Hoffmans Rd,h,944000.0,S,Barry,13/05/2017,11.2,3042.0,3.0,1.0,2.0,597.0,,,Moonee Valley,-37.7473,144.8905,Western Metropolitan,2291.0
2,Niddrie,2/34 Haldane Rd,u,510000.0,VB,Barry,20/05/2017,11.2,3042.0,2.0,1.0,1.0,167.0,69.0,2013.0,Moonee Valley,-37.7343,144.8824,Western Metropolitan,2291.0
1,Niddrie,4/503 Keilor Rd,u,325000.0,PI,Nelson,20/05/2017,11.2,3042.0,1.0,1.0,1.0,710.0,58.0,2015.0,Moonee Valley,-37.7355,144.8874,Western Metropolitan,2291.0
3,Niddrie,1/79 Coghlan St,t,800000.0,PI,Barry,29/04/2017,11.2,3042.0,3.0,2.0,2.0,202.0,151.0,2015.0,Moonee Valley,-37.7418,144.8833,Western Metropolitan,2291.0
3,Niddrie,13 Hotham Rd,h,1450000.0,PI,Barry,29/04/2017,11.2,3042.0,3.0,1.0,1.0,650.0,,,Moonee Valley,-37.7368,144.8886,Western Metropolitan,2291.0
3,Niddrie,204/4 Hotham Rd,u,500000.0,SP,Nelson,29/04/2017,11.2,3042.0,3.0,1.0,1.0,1218.0,94.0,2012.0,Moonee Valley,-37.736,144.8886,Western Metropolitan,2291.0
1,Niddrie,20 Rutland St,h,1405000.0,S,Barry,29/04/2017,11.2,3042.0,1.0,1.0,0.0,649.0,,,Moonee Valley,-37.7356,144.8799,Western Metropolitan,2291.0
2,Northcote,48 Charles St,h,1343000.0,S,Jellis,6/05/2017,5.5,3070.0,2.0,1.0,1.0,263.0,,,Darebin,-37.777,144.99200000000005,Northern Metropolitan,11364.0
2,Northcote,12/412 High St,u,680000.0,SP,McGrath,6/05/2017,5.5,3070.0,2.0,2.0,1.0,1106.0,70.0,2009.0,Darebin,-37.7679,144.9994,Northern Metropolitan,11364.0
2,Northcote,2/19 Glanfield St,h,695000.0,S,Barry,8/04/2017,5.5,3070.0,2.0,1.0,1.0,120.0,,1975.0,Darebin,-37.7715,145.0075,Northern Metropolitan,11364.0
2,Northcote,16/341 Heidelberg Rd,u,420000.0,VB,McGrath,8/04/2017,5.5,3070.0,2.0,1.0,1.0,1000.0,,,Darebin,-37.7836,145.0139,Northern Metropolitan,11364.0
3,Northcote,50 Herbert St,h,1300000.0,SP,Jellis,8/04/2017,5.5,3070.0,3.0,1.0,0.0,191.0,108.0,1915.0,Darebin,-37.7717,144.995,Northern Metropolitan,11364.0
2,Northcote,23A Johnson St,h,995000.0,PI,Purplebricks,8/04/2017,5.5,3070.0,2.0,1.0,2.0,228.0,110.0,2004.0,Darebin,-37.7634,144.9985,Northern Metropolitan,11364.0
5,Northcote,157 Bastings St,h,1750000.0,PI,Nelson,13/05/2017,5.5,3070.0,5.0,2.0,0.0,406.0,225.0,1900.0,Darebin,-37.7751,145.0099,Northern Metropolitan,11364.0
4,Northcote,118 Westgarth St,h,1822000.0,S,Nelson,13/05/2017,5.5,3070.0,4.0,1.0,8.0,728.0,,1900.0,Darebin,-37.7825,145.0072,Northern Metropolitan,11364.0
1,Northcote,6/229 Westgarth St,u,280000.0,VB,Haughton,13/05/2017,5.5,3070.0,1.0,1.0,1.0,0.0,,1970.0,Darebin,-37.7827,145.0113,Northern Metropolitan,11364.0
2,Northcote,67 Charles St,h,1100000.0,SP,Jellis,20/05/2017,5.5,3070.0,2.0,1.0,1.0,189.0,,,Darebin,-37.7767,144.9924,Northern Metropolitan,11364.0
3,Northcote,3 Northcote St,h,1610000.0,SP,Nelson,20/05/2017,5.5,3070.0,3.0,2.0,1.0,411.0,,,Darebin,-37.7744,145.0077,Northern Metropolitan,11364.0
2,Northcote,198 Victoria Rd,h,970000.0,PI,LITTLE,20/05/2017,5.5,3070.0,2.0,1.0,1.0,326.0,,,Darebin,-37.7681,145.0119,Northern Metropolitan,11364.0
2,Northcote,39 Victoria Rd,h,970000.0,S,McGrath,20/05/2017,5.5,3070.0,2.0,2.0,1.0,173.0,,,Darebin,-37.7806,145.0097,Northern Metropolitan,11364.0
4,Northcote,21 Mitchell St,h,2990000.0,S,McGrath,22/04/2017,5.5,3070.0,4.0,1.0,2.0,557.0,,,Darebin,-37.7721,145.0004,Northern Metropolitan,11364.0
2,Northcote,133 Beavers Rd,h,1050000.0,S,Jellis,29/04/2017,5.5,3070.0,2.0,1.0,1.0,181.0,85.0,1925.0,Darebin,-37.7659,144.9903,Northern Metropolitan,11364.0
2,Northcote,12 Ellesmere St,h,1290000.0,S,Nelson,29/04/2017,5.5,3070.0,2.0,1.0,0.0,259.0,,,Darebin,-37.7741,145.0073,Northern Metropolitan,11364.0
2,Northcote,16/341 Heidelberg Rd,u,471250.0,S,McGrath,29/04/2017,5.5,3070.0,2.0,1.0,1.0,1000.0,,,Darebin,-37.7836,145.0139,Northern Metropolitan,11364.0
3,Northcote,99 Kellett St,h,1235000.0,S,Ray,29/04/2017,5.5,3070.0,3.0,1.0,1.0,534.0,127.0,1960.0,Darebin,-37.7677,145.0142,Northern Metropolitan,11364.0
2,Oak Park,15 Kiama St,t,600000.0,S,Nelson,6/05/2017,11.5,3046.0,2.0,1.0,1.0,161.0,112.0,2015.0,Moreland,-37.711999999999996,144.9175,Northern Metropolitan,2651.0
3,Oak Park,1 Ash Gr,h,955000.0,S,Considine,8/04/2017,11.5,3046.0,3.0,1.0,2.0,690.0,,1950.0,Moreland,-37.7167,144.9127,Northern Metropolitan,2651.0
3,Oak Park,6 The Avenue,u,601000.0,SP,Barry,8/04/2017,11.5,3046.0,3.0,1.0,2.0,220.0,90.0,1990.0,Moreland,-37.7131,144.9091,Northern Metropolitan,2651.0
3,Oak Park,126A Winifred St,h,755000.0,SP,Eview,8/04/2017,11.5,3046.0,3.0,2.0,1.0,341.0,170.0,2003.0,Moreland,-37.7166,144.9104,Northern Metropolitan,2651.0
3,Oak Park,220 Waterloo Rd,h,1400000.0,VB,Stockdale,13/05/2017,11.5,3046.0,3.0,1.0,3.0,730.0,,,Moreland,-37.7167,144.9216,Northern Metropolitan,2651.0
5,Oak Park,10 Magnolia St,h,1005000.0,S,Brad,20/05/2017,11.5,3046.0,5.0,3.0,2.0,647.0,,,Moreland,-37.719,144.9254,Northern Metropolitan,2651.0
4,Oak Park,7 Ridge Rd,h,860000.0,PI,Jellis,20/05/2017,11.5,3046.0,4.0,2.0,2.0,301.0,,,Moreland,-37.7149,144.9153,Northern Metropolitan,2651.0
5,Oak Park,11 Xavier St,h,1306000.0,S,Eview,20/05/2017,11.5,3046.0,5.0,3.0,3.0,700.0,,,Moreland,-37.7206,144.9194,Northern Metropolitan,2651.0
4,Oak Park,19A Cardinal Rd,h,1250000.0,S,Frank,29/04/2017,11.5,3046.0,4.0,2.0,3.0,568.0,,,Moreland,-37.7136,144.92700000000005,Northern Metropolitan,2651.0
3,Oak Park,3/21 Lex Gr,u,648000.0,S,Nelson,29/04/2017,11.5,3046.0,3.0,1.0,1.0,0.0,94.0,1998.0,Moreland,-37.7188,144.9243,Northern Metropolitan,2651.0
4,Oakleigh,101 Atkinson St,h,2525000.0,S,Barry,8/04/2017,14.0,3166.0,4.0,2.0,0.0,1143.0,,,Monash,-37.8952,145.0928,Southern Metropolitan,3224.0
4,Oakleigh,12 Watsonia St,h,1615000.0,S,Woodards,8/04/2017,14.0,3166.0,4.0,2.0,2.0,537.0,199.0,1920.0,Monash,-37.91,145.096,Southern Metropolitan,3224.0
3,Oakleigh,1/1438 Dandenong Rd,u,655000.0,PI,Ray,13/05/2017,14.0,3166.0,3.0,1.0,2.0,160.0,104.0,1970.0,Monash,-37.8946,145.0944,Southern Metropolitan,3224.0
5,Oakleigh,24 Gadd St,h,1351000.0,S,Ray,13/05/2017,14.0,3166.0,5.0,3.0,2.0,707.0,175.0,1955.0,Monash,-37.9098,145.097,Southern Metropolitan,3224.0
3,Oakleigh,36 Westgate St,h,1205000.0,S,buyMyplace,13/05/2017,14.0,3166.0,3.0,2.0,1.0,570.0,,,Monash,-37.9066,145.0869,Southern Metropolitan,3224.0
2,Oakleigh,4 Mead Ct,h,676000.0,S,Ray,20/05/2017,14.0,3166.0,2.0,1.0,2.0,257.0,,,Monash,-37.9067,145.0921,Southern Metropolitan,3224.0
4,Oakleigh,7 Hilbert Ct,h,1145000.0,S,Ray,22/04/2017,14.0,3166.0,4.0,2.0,2.0,538.0,,,Monash,-37.895,145.1014,Southern Metropolitan,3224.0
4,Oakleigh,141 Atherton Rd,h,1600000.0,PI,Ray,29/04/2017,14.0,3166.0,4.0,3.0,4.0,691.0,213.0,1950.0,Monash,-37.8999,145.0993,Southern Metropolitan,3224.0
4,Oakleigh,110 Atkinson St,h,1840000.0,S,Woodards,29/04/2017,14.0,3166.0,4.0,2.0,2.0,598.0,222.0,1900.0,Monash,-37.898,145.0928,Southern Metropolitan,3224.0
3,Ormond,265 Tucker Rd,h,1300000.0,S,Buxton,6/05/2017,11.8,3204.0,3.0,2.0,2.0,670.0,,1927.0,Glen Eira,-37.9067,145.053,Southern Metropolitan,3578.0
5,Ormond,39 Draper St,h,2250000.0,S,Buxton,8/04/2017,11.8,3204.0,5.0,2.0,2.0,699.0,228.0,1925.0,Glen Eira,-37.908,145.0502,Southern Metropolitan,3578.0
2,Ormond,6/16 Walsh St,u,437500.0,S,Woodards,8/04/2017,11.8,3204.0,2.0,1.0,1.0,0.0,74.0,1970.0,Glen Eira,-37.9023,145.0461,Southern Metropolitan,3578.0
3,Ormond,2/1 Lillimur Rd,u,960000.0,S,hockingstuart,13/05/2017,11.8,3204.0,3.0,2.0,2.0,199.0,167.0,1995.0,Glen Eira,-37.9034,145.0409,Southern Metropolitan,3578.0
4,Ormond,688 North Rd,h,1486000.0,S,Buxton,13/05/2017,11.8,3204.0,4.0,2.0,1.0,618.0,,,Glen Eira,-37.9051,145.0473,Southern Metropolitan,3578.0
4,Ormond,286 Tucker Rd,t,1425000.0,S,Buxton,20/05/2017,11.8,3204.0,4.0,2.0,2.0,314.0,189.0,2000.0,Glen Eira,-37.9084,145.0532,Southern Metropolitan,3578.0
1,Ormond,3/10 Ormond Rd,u,311500.0,PI,Ray,29/04/2017,11.8,3204.0,1.0,1.0,1.0,0.0,,,Glen Eira,-37.9032,145.0455,Southern Metropolitan,3578.0
3,Parkville,13/54 The Avenue,u,835000.0,S,Nelson,6/05/2017,2.6,3052.0,3.0,1.0,1.0,0.0,,1978.0,Melbourne,-37.7867,144.9572,Northern Metropolitan,2309.0
4,Parkville,21 Morrah St,h,3970000.0,S,Collins,13/05/2017,2.6,3052.0,4.0,3.0,1.0,289.0,,,Melbourne,-37.7959,144.9569,Northern Metropolitan,2309.0
